experiment,ablation,arm,reference_arm,model,seed,logical_model,model_reference,architecture_differs,regime,observation_mode,reference_observation_mode,logical_dof,dof,dof_reference,horizon_samples,horizon_s,lookback,reference_lookback,parameter_matched,arm_parameter_matched,privileged_information,vehicle_blind_to_arm,capacity_confounded,n_params,n_params_reference,param_delta_frac,not_fittable,raw_rmse_comparable,on_residual_floor,note,skill,skill_reference,skill_diff,nrmse,nrmse_reference,nrmse_diff,skill_diff_ci_lo,skill_diff_ci_hi,skill_diff_ci_point,skill_diff_ci_reason,ci_resample_unit,ci_n_units,ci_n_realizations,n_boot,ci_level,bootstrap_seed
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9567680238557836,0.9943557188109404,-0.03758769495515679,0.1151811024724439,0.041618172698765,0.0735629297736789,-0.04901353001852899,-0.02788888079901891,-0.03758769495515701,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.989147484940348,0.9961916984569688,-0.0070442135166207676,0.1101560061749627,0.0652542267136543,0.0449017794613084,-0.008499203624549652,-0.005733283600810508,-0.007044213516620929,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9908173682463672,0.9963439014269406,-0.00552653318057339,0.101327322601151,0.0639369523756787,0.0373903702254723,-0.006680025797933763,-0.004731197947871209,-0.005526533180573321,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9823545152140868,0.9964499361369756,-0.014095420922888846,0.1404623015846163,0.0630029762616023,0.07745932532301401,-0.0191781860301414,-0.009688671924539146,-0.01409542092288898,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9865327009969012,0.9939270695807688,-0.007394368583867661,0.1702273526798241,0.1143110585757372,0.05591629410408691,-0.009244962606006223,-0.0058915165608670215,-0.007394368583867523,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.98388990241991,0.9938593958631194,-0.00996949344320941,0.1861822092792374,0.1149462068393196,0.0712360024399178,-0.012298258390290688,-0.008402342194734297,-0.009969493443209356,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9799886319716676,0.9945405053231612,-0.01455187335149355,0.2075044828603865,0.1083840355418032,0.0991204473185833,-0.019671325335567064,-0.010043360557801874,-0.01455187335149339,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9721690685678144,0.9818672749619572,-0.009698206394142872,0.3162291721847702,0.2552522614698016,0.06097691071496858,-0.018533610245103877,-0.0037136339321729326,-0.009698206394142764,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9669651742561736,0.9820137971660282,-0.015048622909854648,0.3445276410994894,0.254218881655998,0.09030875944349143,-0.02048140378815079,-0.010344072546329838,-0.015048622909854727,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9704813177017814,0.98252817191293,-0.012046854211148594,0.3256765913653481,0.2505574003648159,0.07511919100053221,-0.018593165899054184,-0.005134069729590823,-0.012046854211148598,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.415461614121699,0.616372907201258,-0.20091129307955902,0.8630501885753784,0.6991722277881264,0.16387796078725203,-0.26605647396210974,-0.10187521361600982,-0.2009112930795589,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.4748948086764549,0.6393423541659302,-0.16444754548947532,0.8179988436073338,0.6779179065892541,0.14008093701807967,-0.2199952128641366,-0.10301934974317914,-0.16444754548947527,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.6096367775152878,0.641385585046448,-0.03174880753116027,0.7052839178842623,0.6759948776396378,0.02928904024462442,-0.10230194428851193,0.07035529879493593,-0.03174880753116055,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.1568075154675332,0.4011906234037297,-0.2443831079361965,1.303301028563639,1.0983118532293017,0.20498917533433736,-0.4756332428025113,-0.08916858993664122,-0.24438310793619622,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.3342587629847727,0.4471372216153069,-0.1128784586305342,1.1580681135487014,1.0553342924136049,0.10273382113509655,-0.1931306976739887,-0.05284107554231259,-0.11287845863053436,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.4568523822182714,0.4400102165341987,0.016842165684072707,1.046020784459064,1.062114716480809,-0.016093932021744806,-0.09746039584295232,0.10412232299373728,0.01684216568407282,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9667887605795504,0.9864936551490612,-0.019704894569510745,0.1091528707188242,0.0696083817565768,0.039544488962247396,-0.02536961284090002,-0.015670007601551867,-0.01970489456951084,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9423570635441164,0.9871694964456784,-0.044812432901562005,0.1438022458340914,0.0678444726467833,0.0759577731873081,-0.0584506391504372,-0.03722859039270586,-0.04481243290156171,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9369666539284908,0.9878745766777646,-0.050907922749273804,0.1503757482493284,0.0659539901722742,0.0844217580770542,-0.07268585918968991,-0.035019438143566735,-0.05090792274927374,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9822032450731764,0.9908731712561908,-0.008669926183014431,0.1510994172828975,0.108206245981546,0.04289317130135149,-0.012992016950521287,-0.006527448047717161,-0.008669926183014282,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.968849666459005,0.9892060784727592,-0.020356412013754155,0.199905033753919,0.1176744040898621,0.08223062966405689,-0.029064442854874094,-0.01597170775349747,-0.020356412013754197,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9696041693472583,0.9904638555168004,-0.020859686169542035,0.1974692094930309,0.1106060265215525,0.0868631829714784,-0.0318857171120457,-0.012650270371829727,-0.020859686169541897,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.982425122065918,0.9895240540302358,-0.007098931964317767,0.2051131563091054,0.1583594497065729,0.0467537066025325,-0.01329806539539729,-0.0037985056109283407,-0.0070989319643175956,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9755267536618948,0.988559813827739,-0.013033060165844268,0.2420433470301936,0.1654870083823263,0.07655633864786729,-0.02033145450721234,-0.008478713308548113,-0.01303306016584433,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9781827738177464,0.9895044517728306,-0.011321677955084208,0.22853205558716,0.158507539050497,0.070024516536663,-0.019032520370917946,-0.004996186060740697,-0.011321677955084162,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.975024767802212,0.9864666333197972,-0.011441865517585192,0.3013636239697198,0.221839555773243,0.07952406819647678,-0.016999811298112035,-0.007125868910402677,-0.011441865517585357,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.97871429540793,0.9860209576753216,-0.007306662267391628,0.2782147030075905,0.2254627357116409,0.05275196729594958,-0.010033816478273625,-0.0049689904924248,-0.007306662267391767,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.979830309540171,0.987144016134833,-0.007313706594662017,0.2708230838268955,0.2162164446538211,0.05460663917307443,-0.010368064718261454,-0.004271082041652981,-0.007313706594661991,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.3499261469819055,0.5400934175592689,-0.19016727057736338,0.8438598305946995,0.7097800325204752,0.13407979807422432,-0.3090773549864059,-0.0656226473881724,-0.1901672705773635,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.2925527231345437,0.5273708393880099,-0.23481811625346616,0.8803107483659344,0.7195305228704816,0.1607802254954528,-0.39280670345479396,-0.1256854147619446,-0.234818116253466,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.5656120067068819,0.5358587961788204,0.02975321052806157,0.6898074352695766,0.7130402192673067,-0.0232327839977301,-0.0428304727316843,0.12758021114665077,0.02975321052806168,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.3563806169008441,0.4633029421213189,-0.10692232522047479,1.2097719771501598,1.104723443407319,0.10504853374284084,-0.3132863212369533,0.004633148012261867,-0.10692232522047507,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.3818374277580463,0.4742905132728683,-0.09245308551482201,1.1856058027558438,1.0933566987606465,0.09224910399519737,-0.15279372249412432,-0.033893313099883186,-0.09245308551482212,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.5239242034657603,0.4494363673517928,0.07448783611396748,1.0404638949355112,1.118903734635894,-0.07843983970038293,0.0027089056729614766,0.12655423093149437,0.07448783611396748,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.962082912582493,0.9890916767343972,-0.02700876415190423,0.1323048289619938,0.0709638567612723,0.0613409722007215,-0.060936480877987385,-0.013605673440703512,-0.027008764151904317,,grid_cell,12.0,480.0,1000.0,0.95,0.0
